Order_ID,Date,City,Category,Product,Quantity,Unit_Price,Discount_Percent,Payment_Method,Customer_Type,Salesperson,Gross_Sales,Discount_Amount,Net_Sales,Month,Month_Number,Quarter,Year
51197,19-05-2025,Nagpur,Sports,Badminton Racket,1,4795.39,10,Debit Card,New,Anjali,4795.39,479.54,4315.85,May,5,Q2,2025
50695,19-05-2025,Pune,Electronics,Tablet,7,11020.43,0,Cash,New,Priya,77143.01,0,77143.01,May,5,Q2,2025
50775,19-05-2025,Nagpur,Beauty,Shampoo,5,399.31,10,Debit Card,New,Sneha,1996.55,199.66,1796.89,May,5,Q2,2025
51144,19-05-2025,Pune,Clothing,Shirt,3,520.99,0,Credit Card,VIP,Amit,1562.97,0,1562.97,May,5,Q2,2025
50395,19-05-2025,Nashik,Grocery,Flour,3,62.5,5,UPI,Returning,Priya,187.5,9.38,178.12,May,5,Q2,2025
50211,20-05-2025,Pune,Clothing,Kurta,3,2673.68,0,UPI,Returning,Pooja,8021.04,0,8021.04,May,5,Q2,2025
50481,21-05-2025,Thane,Clothing,Saree,3,5690.23,0,UPI,New,Vikas,17070.69,0,17070.69,May,5,Q2,2025
50434,21-05-2025,Nagpur,Electronics,Monitor,5,25284.15,10,Credit Card,VIP,Karan,126420.75,12642.08,113778.67,May,5,Q2,2025
51142,21-05-2025,Aurangabad,Grocery,Coffee,8,466.99,5,Net Banking,New,Karan,3735.92,186.8,3549.12,May,5,Q2,2025
50203,21-05-2025,Kolhapur,Electronics,Headphones,2,1884.38,0,Credit Card,New,Karan,3768.76,0,3768.76,May,5,Q2,2025
50803,22-05-2025,Nashik,Clothing,Jacket,5,2235.01,15,Net Banking,Returning,Rahul,11175.05,1676.26,9498.79,May,5,Q2,2025
51345,22-05-2025,Pune,Furniture,Table,4,5844.7,20,UPI,Returning,Rahul,23378.8,4675.76,18703.04,May,5,Q2,2025
50806,23-05-2025,Navi Mumbai,Furniture,Bed,5,21856.76,15,UPI,New,Vikas,109283.8,16392.57,92891.23,May,5,Q2,2025
50726,24-05-2025,Thane,Beauty,Face Wash,2,388.57,10,Net Banking,VIP,Neha,777.14,77.71,699.43,May,5,Q2,2025
51347,24-05-2025,Nashik,Grocery,Oil,5,200.84,10,Credit Card,New,Rohan,1004.2,100.42,903.78,May,5,Q2,2025
50927,24-05-2025,Kolhapur,Grocery,Coffee,5,625.06,0,Credit Card,Returning,Neha,3125.3,0,3125.3,May,5,Q2,2025
50420,24-05-2025,Pune,Furniture,Bed,1,47428.26,0,Cash,New,Anjali,47428.26,0,47428.26,May,5,Q2,2025
50708,25-05-2025,Thane,Beauty,Perfume,8,2590.76,10,UPI,Returning,Karan,20726.08,2072.61,18653.47,May,5,Q2,2025
51185,25-05-2025,Aurangabad,Electronics,Tablet,2,19917.74,10,UPI,New,Sneha,39835.48,3983.55,35851.93,May,5,Q2,2025
50248,25-05-2025,Aurangabad,Sports,Football,4,513.37,5,Cash,New,Karan,2053.48,102.67,1950.81,May,5,Q2,2025
50482,26-05-2025,Nagpur,Furniture,Bed,4,29796.55,10,Cash,Returning,Pooja,119186.2,11918.62,107267.58,May,5,Q2,2025
51078,26-05-2025,Pune,Furniture,Sofa,7,37468.63,5,Debit Card,New,Amit,262280.41,13114.02,249166.39,May,5,Q2,2025
51494,26-05-2025,Nashik,Electronics,Keyboard,2,2008.24,5,Credit Card,New,Karan,4016.48,200.82,3815.66,May,5,Q2,2025
50567,26-05-2025,Nagpur,Grocery,Oil,7,166.24,5,UPI,New,Karan,1163.68,58.18,1105.5,May,5,Q2,2025
51343,27-05-2025,Thane,Beauty,Face Wash,2,216.93,5,UPI,VIP,Neha,433.86,21.69,412.17,May,5,Q2,2025
50692,27-05-2025,Thane,Grocery,Flour,2,48.68,0,UPI,Returning,Rohan,97.36,0,97.36,May,5,Q2,2025
50088,27-05-2025,Nagpur,Clothing,Jacket,5,4529.61,5,Debit Card,New,Amit,22648.05,1132.4,21515.65,May,5,Q2,2025
50923,27-05-2025,Aurangabad,Sports,Running Shoes,7,9663.28,0,Cash,Returning,Rohan,67642.96,0,67642.96,May,5,Q2,2025
51237,27-05-2025,Thane,Beauty,Sunscreen,1,824.48,5,UPI,Returning,Pooja,824.48,41.22,783.26,May,5,Q2,2025
50512,28-05-2025,Nagpur,Grocery,Rice,8,1474.25,10,UPI,Returning,Karan,11794,1179.4,10614.6,May,5,Q2,2025
51199,28-05-2025,Navi Mumbai,Furniture,Sofa,4,27177.9,0,Cash,Returning,Rahul,108711.6,0,108711.6,May,5,Q2,2025
50899,28-05-2025,Nagpur,Electronics,Mobile,5,33929.84,5,Credit Card,New,Karan,169649.2,8482.46,161166.74,May,5,Q2,2025
50418,29-05-2025,Pune,Grocery,Oil,4,160.28,15,UPI,New,Rohan,641.12,96.17,544.95,May,5,Q2,2025
50514,29-05-2025,Mumbai,Beauty,Face Wash,6,198.15,10,UPI,Returning,Rahul,1188.9,118.89,1070.01,May,5,Q2,2025
51055,29-05-2025,Pune,Sports,Yoga Mat,2,2377.31,5,Credit Card,New,Karan,4754.62,237.73,4516.89,May,5,Q2,2025
50566,30-05-2025,Nashik,Clothing,T-Shirt,2,1476.31,5,UPI,Returning,Sneha,2952.62,147.63,2804.99,May,5,Q2,2025
50130,01-06-2025,Mumbai,Clothing,Shirt,7,1913.27,5,UPI,New,Neha,13392.89,669.64,12723.25,June,6,Q2,2025
50940,01-06-2025,Nagpur,Clothing,Jeans,7,1291.79,,Credit Card,Returning,Rohan,9042.53,452.13,8590.4,June,6,Q2,2025
50809,01-06-2025,Pune,Grocery,Oil,4,139.32,0,UPI,VIP,Neha,557.28,0,557.28,June,6,Q2,2025
50439,01-06-2025,Pune,Furniture,Table,8,9565.17,5,Debit Card,VIP,Karan,76521.36,3826.07,72695.29,June,6,Q2,2025
50714,02-06-2025,Nashik,Grocery,Flour,4,41.72,0,Debit Card,VIP,Pooja,166.88,0,166.88,June,6,Q2,2025
50406,02-06-2025,Thane,Sports,Tennis Racket,8,6698.17,0,UPI,New,Vikas,53585.36,0,53585.36,June,6,Q2,2025
50389,02-06-2025,Nagpur,Furniture,Bookshelf,3,11661.33,5,Debit Card,Returning,Amit,34983.99,1749.2,33234.79,June,6,Q2,2025
51437,03-06-2025,Kolhapur,Grocery,Coffee,5,211.8,15,Credit Card,Returning,Sneha,1059,158.85,900.15,June,6,Q2,2025
50700,03-06-2025,Navi Mumbai,Clothing,Kurta,5,2333.26,5,Cash,VIP,Karan,11666.3,583.32,11082.98,June,6,Q2,2025
50113,04-06-2025,Navi Mumbai,Sports,Cricket Bat,2,1377.87,15,Cash,New,Rahul,2755.74,413.36,2342.38,June,6,Q2,2025
50459,04-06-2025,Pune,Electronics,Mobile,2,67013.17,10,UPI,Returning,Neha,134026.34,13402.63,120623.71,June,6,Q2,2025
50444,05-06-2025,Aurangabad,Grocery,Rice,2,828.44,5,Cash,Returning,Rahul,1656.88,82.84,1574.04,June,6,Q2,2025
50737,05-06-2025,Thane,Grocery,Biscuits,6,62.16,15,Net Banking,New,Priya,372.96,55.94,317.02,June,6,Q2,2025
50005,05-06-2025,Nashik,Electronics,Keyboard,2,4675.61,,Credit Card,New,Amit,9351.22,1402.68,7948.54,June,6,Q2,2025
51060,05-06-2025,Aurangabad,Clothing,Saree,1,6832.43,0,Credit Card,Returning,Karan,6832.43,0,6832.43,June,6,Q2,2025
50839,06-06-2025,Pune,Clothing,Kurta,5,1475.82,15,Net Banking,New,Priya,7379.1,1106.86,6272.24,June,6,Q2,2025
51134,06-06-2025,Navi Mumbai,Grocery,Tea,2,439.25,0,Credit Card,New,Karan,878.5,0,878.5,June,6,Q2,2025
51168,07-06-2025,Navi Mumbai,Clothing,Jacket,3,3765.96,5,Net Banking,New,Anjali,11297.88,564.89,10732.99,June,6,Q2,2025
50995,07-06-2025,Aurangabad,Grocery,Tea,7,302.36,0,Cash,Returning,Vikas,2116.52,0,2116.52,June,6,Q2,2025
50875,07-06-2025,Nashik,Electronics,Monitor,5,10841.84,15,UPI,Returning,Rahul,54209.2,8131.38,46077.82,June,6,Q2,2025
50007,07-06-2025,Nagpur,Electronics,Laptop,1,69902.11,20,Debit Card,VIP,Rohan,69902.11,13980.42,55921.69,June,6,Q2,2025
50307,07-06-2025,Mumbai,Clothing,Jacket,7,4832.54,10,UPI,Returning,Karan,33827.78,3382.78,30445,June,6,Q2,2025
50810,07-06-2025,Kolhapur,Electronics,Smartwatch,1,2182.55,10,Cash,New,Rohan,2182.55,218.26,1964.29,June,6,Q2,2025
50720,08-06-2025,Aurangabad,Furniture,Bookshelf,3,4112.83,5,Credit Card,VIP,Anjali,12338.49,616.92,11721.57,June,6,Q2,2025
51218,09-06-2025,Aurangabad,Furniture,Sofa,1,35442.53,,UPI,Returning,Sneha,35442.53,1772.13,33670.4,June,6,Q2,2025
50144,10-06-2025,Nashik,Grocery,Tea,3,390.51,15,Debit Card,Returning,Vikas,1171.53,175.73,995.8,June,6,Q2,2025
50294,10-06-2025,Pune,Grocery,Oil,1,122.5,20,Credit Card,New,Pooja,122.5,24.5,98,June,6,Q2,2025
51386,10-06-2025,Mumbai,Grocery,Oil,8,151.97,15,UPI,New,Rohan,1215.76,182.36,1033.4,June,6,Q2,2025
50414,10-06-2025,Nashik,Clothing,Saree,5,4571.04,5,UPI,Returning,Karan,22855.2,1142.76,21712.44,June,6,Q2,2025
50609,11-06-2025,Aurangabad,Clothing,Shirt,4,651.32,10,UPI,Returning,Sneha,2605.28,260.53,2344.75,June,6,Q2,2025
50291,11-06-2025,Aurangabad,Electronics,Tablet,7,43206.05,10,UPI,New,Priya,302442.35,30244.24,272198.11,June,6,Q2,2025
50535,12-06-2025,Nagpur,Furniture,Sofa,2,30609.87,5,UPI,Returning,Amit,61219.74,3060.99,58158.75,June,6,Q2,2025
51028,12-06-2025,Kolhapur,Beauty,Perfume,4,1841.34,15,Credit Card,New,Sneha,7365.36,1104.8,6260.56,June,6,Q2,2025
50267,12-06-2025,Mumbai,Furniture,Sofa,6,37236.65,10,UPI,Returning,Rahul,223419.9,22341.99,201077.91,June,6,Q2,2025
50169,13-06-2025,Nashik,Electronics,Laptop,5,62379.54,10,Net Banking,New,Rahul,311897.7,31189.77,280707.93,June,6,Q2,2025
51286,13-06-2025,Navi Mumbai,Clothing,Shirt,8,1765.61,0,Credit Card,New,Anjali,14124.88,0,14124.88,June,6,Q2,2025
50620,13-06-2025,Thane,Furniture,Bed,7,45178.14,15,Debit Card,Returning,Priya,316246.98,47437.05,268809.93,June,6,Q2,2025
51127,14-06-2025,Kolhapur,Electronics,Headphones,6,2245.55,5,UPI,VIP,Neha,13473.3,673.66,12799.64,June,6,Q2,2025
50537,14-06-2025,Kolhapur,Beauty,Sunscreen,1,845.86,5,UPI,Returning,Vikas,845.86,42.29,803.57,June,6,Q2,2025
50578,14-06-2025,Mumbai,Sports,Badminton Racket,7,3837.76,5,UPI,New,Neha,26864.32,1343.22,25521.1,June,6,Q2,2025
50387,14-06-2025,Aurangabad,Grocery,Coffee,3,293.04,15,UPI,VIP,Rahul,879.12,131.87,747.25,June,6,Q2,2025
51248,15-06-2025,Aurangabad,Electronics,Keyboard,8,2808.76,5,Debit Card,Returning,Amit,22470.08,1123.5,21346.58,June,6,Q2,2025
50693,15-06-2025,Kolhapur,Clothing,Saree,6,3016.04,15,Credit Card,Returning,Rohan,18096.24,2714.44,15381.8,June,6,Q2,2025
50253,15-06-2025,Nagpur,Beauty,Face Wash,5,188.13,10,UPI,New,Rohan,940.65,94.06,846.59,June,6,Q2,2025
51454,15-06-2025,Aurangabad,Clothing,T-Shirt,4,395.53,15,Debit Card,Returning,Priya,1582.12,237.32,1344.8,June,6,Q2,2025
50880,16-06-2025,Mumbai,Grocery,Biscuits,3,81.22,15,Debit Card,Returning,Amit,243.66,36.55,207.11,June,6,Q2,2025
51417,16-06-2025,Thane,Electronics,Keyboard,7,1588.3,15,Credit Card,Returning,Anjali,11118.1,1667.72,9450.38,June,6,Q2,2025
51129,16-06-2025,Navi Mumbai,Grocery,Tea,3,495.7,5,Credit Card,Returning,Vikas,1487.1,74.36,1412.74,June,6,Q2,2025
50569,16-06-2025,Aurangabad,Sports,Cricket Bat,1,3245.12,10,Credit Card,New,Neha,3245.12,324.51,2920.61,June,6,Q2,2025
51008,17-06-2025,Pune,Beauty,Shampoo,3,711.72,20,Credit Card,New,Sneha,2135.16,427.03,1708.13,June,6,Q2,2025
50563,17-06-2025,Nagpur,Electronics,Smartwatch,1,5472.6,5,UPI,Returning,Neha,5472.6,273.63,5198.97,June,6,Q2,2025
51089,18-06-2025,Pune,Sports,Running Shoes,8,5667.95,5,Credit Card,New,Rahul,45343.6,2267.18,43076.42,June,6,Q2,2025
50615,18-06-2025,Nagpur,Beauty,Lipstick,8,1229.38,0,UPI,New,Sneha,9835.04,0,9835.04,June,6,Q2,2025
50478,19-06-2025,Pune,Clothing,Saree,7,1318.17,10,UPI,Returning,Neha,9227.19,922.72,8304.47,June,6,Q2,2025
51258,19-06-2025,Pune,Clothing,Kurta,7,2143.81,20,UPI,New,Pooja,15006.67,3001.33,12005.34,June,6,Q2,2025
51194,19-06-2025,Thane,Clothing,Saree,7,5186.06,5,Cash,New,Anjali,36302.42,1815.12,34487.3,June,6,Q2,2025
51330,20-06-2025,Navi Mumbai,Clothing,Saree,5,3230.83,10,Credit Card,New,Anjali,16154.15,1615.42,14538.73,June,6,Q2,2025
51296,20-06-2025,Aurangabad,Electronics,Keyboard,1,2002.17,0,UPI,New,Vikas,2002.17,0,2002.17,June,6,Q2,2025
50936,21-06-2025,Mumbai,Grocery,Flour,7,73.59,10,Cash,New,Priya,515.13,51.51,463.62,June,6,Q2,2025
50077,22-06-2025,Navi Mumbai,Beauty,Face Wash,8,391.5,10,Debit Card,VIP,Anjali,3132,313.2,2818.8,June,6,Q2,2025
51443,22-06-2025,Aurangabad,Furniture,Chair,2,4183.32,0,Credit Card,New,Pooja,8366.64,0,8366.64,June,6,Q2,2025
50594,25-06-2025,Nagpur,Grocery,Biscuits,4,25.88,10,UPI,Returning,Anjali,103.52,10.35,93.17,June,6,Q2,2025
50470,25-06-2025,Kolhapur,Sports,Football,5,1782.31,,Credit Card,Returning,Karan,8911.55,891.16,8020.39,June,6,Q2,2025
50853,25-06-2025,Pune,Electronics,Mobile,7,14026.48,5,UPI,VIP,Rahul,98185.36,4909.27,93276.09,June,6,Q2,2025
51323,25-06-2025,Pune,Beauty,Moisturizer,1,894.02,10,Credit Card,Returning,Neha,894.02,89.4,804.62,June,6,Q2,2025
50315,26-06-2025,Thane,Beauty,Moisturizer,6,446.29,15,UPI,Returning,Rahul,2677.74,401.66,2276.08,June,6,Q2,2025
50165,26-06-2025,Thane,Electronics,Laptop,7,79122.03,10,Credit Card,VIP,Priya,553854.21,55385.42,498468.79,June,6,Q2,2025
50823,26-06-2025,Aurangabad,Grocery,Tea,3,204.29,5,Debit Card,New,Pooja,612.87,30.64,582.23,June,6,Q2,2025
50447,26-06-2025,Mumbai,Sports,Yoga Mat,3,1636.76,10,UPI,VIP,Vikas,4910.28,491.03,4419.25,June,6,Q2,2025
51191,27-06-2025,Thane,Electronics,Smartwatch,3,3429.97,5,Debit Card,Returning,Sneha,10289.91,514.5,9775.41,June,6,Q2,2025
50698,27-06-2025,Nagpur,Clothing,Jacket,6,2490.4,10,UPI,VIP,Priya,14942.4,1494.24,13448.16,June,6,Q2,2025
51265,27-06-2025,Kolhapur,Electronics,Headphones,1,4327.07,5,Credit Card,Returning,Pooja,4327.07,216.35,4110.72,June,6,Q2,2025
50711,28-06-2025,Kolhapur,Furniture,Sofa,2,27856.48,10,Credit Card,New,Rahul,55712.96,5571.3,50141.66,June,6,Q2,2025
51026,29-06-2025,Thane,Clothing,Kurta,4,1904.2,5,UPI,New,Vikas,7616.8,380.84,7235.96,June,6,Q2,2025
50177,29-06-2025,Mumbai,Furniture,Bookshelf,2,11810.98,10,Credit Card,Returning,Neha,23621.96,2362.2,21259.76,June,6,Q2,2025
51220,30-06-2025,Pune,Grocery,Oil,2,213.69,5,Credit Card,New,Karan,427.38,21.37,406.01,June,6,Q2,2025
50254,30-06-2025,Navi Mumbai,Grocery,Rice,5,1329.82,5,Net Banking,New,Priya,6649.1,332.46,6316.64,June,6,Q2,2025
50325,30-06-2025,Pune,Sports,Football,5,1001.38,10,UPI,Returning,Sneha,5006.9,500.69,4506.21,June,6,Q2,2025
50270,01-07-2025,Nagpur,Grocery,Biscuits,2,142.19,10,UPI,New,Rohan,284.38,28.44,255.94,July,7,Q3,2025
50106,02-07-2025,Kolhapur,Grocery,Coffee,6,513.26,0,Credit Card,New,Rohan,3079.56,0,3079.56,July,7,Q3,2025
50941,02-07-2025,Mumbai,Grocery,Rice,5,1607.07,,Cash,New,Anjali,8035.35,803.54,7231.81,July,7,Q3,2025
51288,02-07-2025,Navi Mumbai,Grocery,Rice,1,1792.31,10,UPI,Returning,Neha,1792.31,179.23,1613.08,July,7,Q3,2025
51305,03-07-2025,Nagpur,Furniture,Bed,3,23970.4,10,UPI,New,Anjali,71911.2,7191.12,64720.08,July,7,Q3,2025
51458,03-07-2025,Navi Mumbai,Furniture,Chair,4,1520.17,10,Credit Card,VIP,Karan,6080.68,608.07,5472.61,July,7,Q3,2025
50485,03-07-2025,Nashik,Clothing,Shirt,4,1752.64,5,Net Banking,Returning,Amit,7010.56,350.53,6660.03,July,7,Q3,2025
50460,05-07-2025,Aurangabad,Electronics,Headphones,8,7601.59,0,Net Banking,New,Anjali,60812.72,0,60812.72,July,7,Q3,2025
51049,05-07-2025,Nagpur,Beauty,Sunscreen,7,305.98,15,UPI,New,Amit,2141.86,321.28,1820.58,July,7,Q3,2025
50760,05-07-2025,Aurangabad,Beauty,Face Wash,8,221.78,10,Credit Card,New,Vikas,1774.24,177.42,1596.82,July,7,Q3,2025
51310,05-07-2025,Nagpur,Beauty,Perfume,6,2628.62,0,Debit Card,Returning,Rohan,15771.72,0,15771.72,July,7,Q3,2025
50543,06-07-2025,Nagpur,Grocery,Sugar,1,69.75,5,Debit Card,VIP,Amit,69.75,3.49,66.26,July,7,Q3,2025
51138,06-07-2025,Navi Mumbai,Clothing,Shirt,4,1288.27,10,UPI,Returning,Vikas,5153.08,515.31,4637.77,July,7,Q3,2025
50966,06-07-2025,Navi Mumbai,Grocery,Biscuits,3,79.89,5,UPI,VIP,Rohan,239.67,11.98,227.69,July,7,Q3,2025
51119,06-07-2025,Pune,Grocery,Sugar,5,56.75,20,UPI,Returning,Neha,283.75,56.75,227,July,7,Q3,2025
50635,07-07-2025,Mumbai,Electronics,Mobile,3,69387.04,0,UPI,Returning,Priya,208161.12,0,208161.12,July,7,Q3,2025
51319,08-07-2025,Kolhapur,Electronics,Monitor,5,17691.86,10,Credit Card,Returning,Amit,88459.3,8845.93,79613.37,July,7,Q3,2025
51080,08-07-2025,Nagpur,Sports,Cricket Bat,7,2027.26,0,UPI,Returning,Karan,14190.82,0,14190.82,July,7,Q3,2025
51251,08-07-2025,Aurangabad,Beauty,Moisturizer,8,817.53,5,Net Banking,New,Amit,6540.24,327.01,6213.23,July,7,Q3,2025
50050,09-07-2025,Pune,Electronics,Tablet,3,32212.37,5,Net Banking,VIP,Karan,96637.11,4831.86,91805.25,July,7,Q3,2025
50086,10-07-2025,Mumbai,Grocery,Biscuits,8,99.47,10,Cash,New,Karan,795.76,79.58,716.18,July,7,Q3,2025
50610,10-07-2025,Pune,Furniture,Sofa,2,31269.36,10,Credit Card,Returning,Vikas,62538.72,6253.87,56284.85,July,7,Q3,2025
50890,10-07-2025,Navi Mumbai,Grocery,Oil,5,129.33,0,Debit Card,Returning,Neha,646.65,0,646.65,July,7,Q3,2025
50285,11-07-2025,Mumbai,Clothing,T-Shirt,7,1515.39,5,Credit Card,Returning,Anjali,10607.73,530.39,10077.34,July,7,Q3,2025
50185,11-07-2025,Nagpur,Grocery,Biscuits,2,89.32,15,Cash,New,Karan,178.64,26.8,151.84,July,7,Q3,2025
51461,11-07-2025,Nashik,Grocery,Oil,7,214.36,15,Debit Card,New,Vikas,1500.52,225.08,1275.44,July,7,Q3,2025
50961,11-07-2025,Kolhapur,Electronics,Headphones,5,6828.29,10,Debit Card,VIP,Karan,34141.45,3414.14,30727.31,July,7,Q3,2025
50581,11-07-2025,Thane,Grocery,Coffee,3,797.35,10,Cash,Returning,Karan,2392.05,239.2,2152.85,July,7,Q3,2025
51039,11-07-2025,Pune,Electronics,Headphones,3,4567.13,0,Debit Card,Returning,Karan,13701.39,0,13701.39,July,7,Q3,2025
50474,12-07-2025,Aurangabad,Sports,Cricket Bat,2,7373.1,5,UPI,Returning,Rohan,14746.2,737.31,14008.89,July,7,Q3,2025
50391,12-07-2025,Kolhapur,Sports,Yoga Mat,6,1794.82,0,UPI,New,Amit,10768.92,0,10768.92,July,7,Q3,2025
50962,13-07-2025,Aurangabad,Clothing,Jacket,5,2073.16,0,Credit Card,New,Pooja,10365.8,0,10365.8,July,7,Q3,2025
50163,14-07-2025,Nagpur,Clothing,Jacket,8,5336.63,5,Credit Card,,Karan,42693.04,2134.65,40558.39,July,7,Q3,2025
51262,14-07-2025,Pune,Beauty,Shampoo,6,674.85,0,Debit Card,Returning,Amit,4049.1,0,4049.1,July,7,Q3,2025
50894,15-07-2025,Kolhapur,Grocery,Oil,2,208.96,0,UPI,Returning,Vikas,417.92,0,417.92,July,7,Q3,2025
50371,15-07-2025,Thane,Electronics,Monitor,8,23546.86,0,UPI,Returning,Neha,188374.88,0,188374.88,July,7,Q3,2025
50061,16-07-2025,Pune,Grocery,Tea,4,593.12,10,UPI,Returning,Vikas,2372.48,237.25,2135.23,July,7,Q3,2025
51381,16-07-2025,Navi Mumbai,Electronics,Tablet,1,10663.09,0,Cash,New,Neha,10663.09,0,10663.09,July,7,Q3,2025
50152,16-07-2025,Nagpur,Grocery,Tea,8,203.62,15,Debit Card,New,Neha,1628.96,244.34,1384.62,July,7,Q3,2025
51148,17-07-2025,Navi Mumbai,Furniture,Sofa,7,42806.92,10,UPI,New,Karan,299648.44,29964.84,269683.6,July,7,Q3,2025
50493,17-07-2025,Mumbai,Grocery,Oil,5,153.6,15,Credit Card,New,Sneha,768,115.2,652.8,July,7,Q3,2025
51092,18-07-2025,Kolhapur,Clothing,T-Shirt,2,1395.74,0,UPI,New,Vikas,2791.48,0,2791.48,July,7,Q3,2025
50124,18-07-2025,Pune,Electronics,Keyboard,6,4752.95,0,Debit Card,Returning,Neha,28517.7,0,28517.7,July,7,Q3,2025
50833,18-07-2025,Navi Mumbai,Electronics,Laptop,2,71317.74,5,Cash,VIP,Pooja,142635.48,7131.77,135503.71,July,7,Q3,2025
50331,19-07-2025,Thane,Grocery,Flour,4,71.04,5,UPI,New,Pooja,284.16,14.21,269.95,July,7,Q3,2025
51388,19-07-2025,Kolhapur,Electronics,Smartwatch,8,3358,10,Net Banking,Returning,Anjali,26864,2686.4,24177.6,July,7,Q3,2025
50701,20-07-2025,Nagpur,Clothing,Jeans,8,1148.9,10,Debit Card,New,Rohan,9191.2,919.12,8272.08,July,7,Q3,2025
50597,20-07-2025,Nashik,Furniture,Sofa,5,41163.77,0,Debit Card,New,Karan,205818.85,0,205818.85,July,7,Q3,2025
50452,21-07-2025,Navi Mumbai,Clothing,Saree,1,3635.71,10,UPI,New,Priya,3635.71,363.57,3272.14,July,7,Q3,2025
50431,21-07-2025,Aurangabad,Electronics,Tablet,5,30181.49,20,UPI,New,Karan,150907.45,30181.49,120725.96,July,7,Q3,2025
50590,21-07-2025,Navi Mumbai,Electronics,Keyboard,8,3418.62,15,Cash,VIP,Karan,27348.96,4102.34,23246.62,July,7,Q3,2025
51411,22-07-2025,Nashik,Electronics,Tablet,8,43782.34,10,UPI,Returning,Pooja,350258.72,35025.87,315232.85,July,7,Q3,2025
51101,22-07-2025,Thane,Electronics,Laptop,1,52314.21,15,Debit Card,Returning,Sneha,52314.21,7847.13,44467.08,July,7,Q3,2025
50451,22-07-2025,Kolhapur,Beauty,Shampoo,7,218.53,0,Cash,VIP,Priya,1529.71,0,1529.71,July,7,Q3,2025
50496,22-07-2025,Thane,Grocery,Flour,3,76.6,0,UPI,New,Karan,229.8,0,229.8,July,7,Q3,2025
51267,22-07-2025,Aurangabad,Grocery,Oil,4,193.97,10,UPI,New,Rohan,775.88,77.59,698.29,July,7,Q3,2025
51206,23-07-2025,Navi Mumbai,Beauty,Lipstick,3,1493.23,10,Cash,New,Pooja,4479.69,447.97,4031.72,July,7,Q3,2025
50980,23-07-2025,Nagpur,Clothing,T-Shirt,7,1641.61,10,Credit Card,Returning,Anjali,11491.27,1149.13,10342.14,July,7,Q3,2025
50322,23-07-2025,Aurangabad,Furniture,Bed,4,42402.79,5,Debit Card,New,Rohan,169611.16,8480.56,161130.6,July,7,Q3,2025
51479,23-07-2025,Nashik,Beauty,Perfume,1,3544.9,10,Cash,New,Karan,3544.9,354.49,3190.41,July,7,Q3,2025
50235,23-07-2025,Nashik,Electronics,Mobile,2,63719.23,15,Credit Card,Returning,Amit,127438.46,19115.77,108322.69,July,7,Q3,2025
50150,24-07-2025,Nashik,Grocery,Coffee,5,718.88,0,Debit Card,Returning,Sneha,3594.4,0,3594.4,July,7,Q3,2025
51259,24-07-2025,Pune,Electronics,Smartwatch,3,10240.68,15,Credit Card,Returning,Rohan,30722.04,4608.31,26113.73,July,7,Q3,2025
50786,24-07-2025,Thane,Sports,Badminton Racket,2,4771.05,5,Credit Card,Returning,Priya,9542.1,477.1,9065,July,7,Q3,2025
51149,24-07-2025,Thane,Beauty,Shampoo,6,426.13,10,Credit Card,Returning,Karan,2556.78,255.68,2301.1,July,7,Q3,2025
50029,25-07-2025,Nagpur,Clothing,Jacket,5,3578.3,15,Debit Card,Returning,Anjali,17891.5,2683.72,15207.78,July,7,Q3,2025
50935,26-07-2025,Aurangabad,Electronics,Mobile,1,43708.39,10,Cash,New,Rahul,43708.39,4370.84,39337.55,July,7,Q3,2025
51130,26-07-2025,Mumbai,Grocery,Sugar,4,67.47,5,UPI,Returning,Neha,269.88,13.49,256.39,July,7,Q3,2025
51475,27-07-2025,Nagpur,Grocery,Sugar,8,46.53,10,Cash,New,Rohan,372.24,37.22,335.02,July,7,Q3,2025
50249,27-07-2025,Aurangabad,Sports,Cricket Bat,5,9445.72,0,Credit Card,New,Vikas,47228.6,0,47228.6,July,7,Q3,2025
50528,27-07-2025,Aurangabad,Grocery,Coffee,8,529.75,0,UPI,VIP,Rohan,4238,0,4238,July,7,Q3,2025
51115,27-07-2025,Nashik,Clothing,Jeans,8,2441.2,0,Net Banking,VIP,Neha,19529.6,0,19529.6,July,7,Q3,2025
50625,27-07-2025,Nashik,Clothing,Jacket,1,3405.97,10,Credit Card,New,Vikas,3405.97,340.6,3065.37,July,7,Q3,2025
50888,28-07-2025,Nashik,Grocery,Rice,8,579.31,,UPI,New,Rahul,4634.48,926.9,3707.58,July,7,Q3,2025
50918,28-07-2025,Nashik,Sports,Yoga Mat,3,458.47,10,UPI,New,Karan,1375.41,137.54,1237.87,July,7,Q3,2025
50344,28-07-2025,Thane,Grocery,Tea,2,127.61,5,Credit Card,New,Pooja,255.22,12.76,242.46,July,7,Q3,2025
50273,29-07-2025,Pune,Beauty,Moisturizer,8,1032.83,5,UPI,New,Amit,8262.64,413.13,7849.51,July,7,Q3,2025
50762,29-07-2025,Nashik,Grocery,Tea,8,321.13,5,Cash,VIP,Rahul,2569.04,128.45,2440.59,July,7,Q3,2025
50075,29-07-2025,Pune,Furniture,Office Desk,7,14914.08,15,Credit Card,Returning,Vikas,104398.56,15659.78,88738.78,July,7,Q3,2025
